"word","length","n_synsets","n_synonyms","n_consonants","n_vowels","n_hypernyms","n_hyponyms","n_consonantconjuncts","n_syllables","frequency","label","avg_simplicity_rank"
"द्विर",0.25,0.111111111111111,0.1375,0.4,0.4,0.012738853503185,0.016064257028113,0.5,0.333333333333333,6.27095790614189E-05,0,3.66666666666667
"रेणुवास",0.5,0,0.103125,0.6,0.6,0,0,0,0.666666666666667,0,0,4
"अलि",0,1,1,0,0.4,0.636942675159236,0.230923694779116,0,0.333333333333333,0.004602327471853,0,3.75
"अलिपक",0.25,0.444444444444444,0.728125,0.4,0.4,0.076433121019108,0.046184738955823,0,0.666666666666667,0,0,3.33333333333333
"भसन",0,0,0.103125,0.4,0,0,0,0,0.333333333333333,0.00016079016883,0,3.5
"खटपद",0.125,0,0.103125,0.6,0,0,0,0,0.666666666666667,0,0,3.5
"षटपद",0.125,0,0.103125,0.6,0,0,0,0,0.666666666666667,0.000195245205007,0,4
"दिमागी",0.666666666666667,0,0.264705882352941,0,0.666666666666667,0.267857142857143,0,0,1,0.092045237249706,0,5
"मानसिक",0.666666666666667,0.666666666666667,0.382352941176471,1,0.333333333333333,0,0,0,1,1,0,4.75
"ज़हनी",0.333333333333333,1,1,0,0.333333333333333,1,1,0,0,0,0,3.75
"जिहनी",0.333333333333333,0.666666666666667,0.382352941176471,0,0.333333333333333,0,0,0,0,0,0,3.75
"जेहनी",0.333333333333333,0.666666666666667,0.382352941176471,0,0.333333333333333,0,0,0,0,1.365858988718E-05,0,3.75
"आंतरिक",0.285714285714286,0,0.567567567567568,0.4,0.333333333333333,0,0,0,0.5,1,0,4.33333333333333
"भीतरी",0.142857142857143,0,0.135135135135135,0.4,0,0.615384615384615,0,0,0,0.266007892031701,0,4.75
"अंदरूनी",0.428571428571429,0,0.567567567567568,0.4,0.666666666666667,0,0,0,1,0.339854760088868,0,4.33333333333333
"आन्तरिक",0.428571428571429,0,0.567567567567568,0.6,0.333333333333333,0,0,0.333333333333333,0.5,0.123056006897238,0,3.66666666666667
"अंतस्थ",0.285714285714286,0,0.081081081081081,0.4,0.333333333333333,0.346153846153846,0,0.333333333333333,0,0.002321185794343,0,4
"अन्तर्वर्ती",1,1,1,1,1,0,0,1,1,0.000309279195987,0,3.33333333333333
"अंतर्वर्ती",0.857142857142857,1,1,0.8,1,0,0,0.666666666666667,1,0.000893473232852,0,4.33333333333333
"आभ्यंतर",0.428571428571429,0,0.567567567567568,0.6,0.333333333333333,0,0,0.333333333333333,0.5,0.005637165500547,0,4.33333333333333
"आभ्यन्तर",0.571428571428571,0,0.567567567567568,0.8,0.333333333333333,0,0,0.666666666666667,0.5,0.003979175647445,0,4.33333333333333
"अंतरीय",0.285714285714286,0,0,0.4,0.333333333333333,0.576923076923077,1,0,1,0.000828994926551,0,4
"अन्तरीय",0.428571428571429,0,0,0.6,0.333333333333333,0.576923076923077,1,0.333333333333333,1,0.000596876347117,0,4
"अंतः",0,0,0.567567567567568,0,0.333333333333333,0,0,0,0,0.038365885200783,0,4.66666666666667
"अन्तः",0.142857142857143,0,0.567567567567568,0.2,0.333333333333333,0,0,0.333333333333333,0,0.037636369665418,0,4.33333333333333
"अंतरंग",0.285714285714286,0,0.243243243243243,0.4,0.333333333333333,1,0,0,0.5,0.151042875617601,0,4.33333333333333
"अन्तरंग",0.428571428571429,1,0.972972972972973,0.6,0.333333333333333,0,0,0.333333333333333,0.5,0.035282024074013,0,4.33333333333333
"कारखाना",0.666666666666667,0,0,1,0.5,0,0,0,1,0.009736539631556,0,4.625
"कारख़ाना",0.833333333333333,0,0,1,0.75,0,0,0,1,5.70834640697905E-05,0,4.625
"फैक्टरी",0.666666666666667,0,0,1,0.5,0,0,0.5,0.333333333333333,0.004553908077662,0,4.125
"फैक्ट्री",0.833333333333333,0,0,1,0.75,0,0,1,0.333333333333333,0.013141820126197,0,3.875
"फ़ैक्ट्री",1,0,0,1,1,0,0,1,0.333333333333333,0.000172023174735,0,3.875
"फ़ैक्टरी",0.833333333333333,0,0,1,0.75,0,0,0.5,0.333333333333333,0.000143671379438,0,3.625
"मिल",0,1,1,0,0,1,1,0,0,1,0,4.75
"प्लांट",0.5,0,0,0.5,0.5,0,0,0.5,0.333333333333333,0.020066937693775,0,4.625
"क़र्ज़",0.571428571428571,1,1,0.5,0.666666666666667,0.608695652173913,0,0.5,0,0.000197814153603,0,4.5
"कर्ज",0.285714285714286,1,1,0.5,0,0.608695652173913,0,0.5,0,0.989285066679854,0,4.5
"कर्जा",0.428571428571429,1,1,0.5,0.333333333333333,0.608695652173913,0,0.5,0.333333333333333,0.093912269422877,0,4.5
"क़र्ज़ा",0.714285714285714,1,1,0.5,1,0.608695652173913,0,0.5,0,0.000824225640011,0,4.5
"उधार",0.285714285714286,1,1,0.25,0.333333333333333,0.608695652173913,0,0,0.333333333333333,0.286912945287902,0,5
"लोन",0.142857142857143,0.5,0.466666666666667,0.25,0,0.782608695652174,1,0,0,0.596525064701713,0,5
"तीर्थंकर",1,0,0,1,1,0,0,0.5,1,1,0,4
"तीर्थकर",0.8,0,0,1,0.5,0,0,0.5,1,0.167873601053325,0,3.2
"दस्तावेज़",1,0.5,0.583333333333333,1,1,0.117647058823529,0.63953488372093,1,1,0.000672101882967,0,4.66666666666667
"दस्तावेज",0.8,0.5,0.583333333333333,1,0.666666666666667,0.117647058823529,0.63953488372093,1,1,0.614248846441261,0,4.66666666666667
"प्रलेख",0.4,0,0.083333333333333,0.666666666666667,0.333333333333333,0.264705882352941,0.5,1,1,0.001858472718787,0,3.66666666666667
"काग़ज़",0.4,0,0.166666666666667,0.333333333333333,0.666666666666667,0.117647058823529,0.883720930232558,0,0,0.008314512477325,0,4.33333333333333
"कागज",0,0,0.166666666666667,0.333333333333333,0,0.117647058823529,0.883720930232558,0,0.5,0.128931892114131,0,4.66666666666667
"पेपर",0,1,1,0.333333333333333,0,0.382352941176471,1,0,0.5,0.133507235264867,0,4.66666666666667
"पाबंदी",0.5,0.333333333333333,0.060606060606061,0.25,1,0.192307692307692,0,0,0.666666666666667,0.051598708257923,0,3.85714285714286
"निषेध",0.333333333333333,0,0,0.25,0.5,0,0,0,0.333333333333333,0.023814788426734,0,3.71428571428571
"बंदिश",0.333333333333333,0.333333333333333,0.060606060606061,0.25,0.5,0.134615384615385,0.115384615384615,0,0.333333333333333,0.013856472495885,0,4.14285714285714
"मनाही",0.333333333333333,0.166666666666667,0.075757575757576,0.25,0.5,0.009615384615385,0.653846153846154,0,0.666666666666667,0.012472463127206,0,3.71428571428571
"प्रतिषेध",0.833333333333333,0,0,0.75,1,0,0,0.5,1,0.001919050465841,0,3.28571428571429
"पाबन्दी",0.666666666666667,0.333333333333333,0.060606060606061,0.5,1,0.192307692307692,0,0.5,0.666666666666667,0.004048295648423,0,4.14285714285714
"प्रतिबंध",0.833333333333333,0.166666666666667,0.045454545454546,0.75,1,0.009615384615385,0.038461538461539,0.5,1,0.397257970823939,0,3.71428571428571
"प्रतिबन्ध",1,0.166666666666667,0.045454545454546,1,1,0.009615384615385,0.038461538461539,1,1,0.034105562690939,0,3.71428571428571
"रोक",0,0.666666666666667,1,0,0,0.336538461538462,1,0,0,1,0,4.28571428571429
"बंधेज",0.333333333333333,1,0.287878787878788,0.25,0.5,1,0.076923076923077,0,0.333333333333333,0.000660611966904,0,3.57142857142857
"बन्धेज",0.5,1,0.287878787878788,0.5,0.5,1,0.076923076923077,0.5,0.333333333333333,4.91364272903717E-05,0,4.14285714285714
"आसेध",0.166666666666667,0.333333333333333,0.121212121212121,0,0.5,0.153846153846154,0,0,0.333333333333333,0,0,3.25
"विराम",0.333333333333333,0.666666666666667,0.439393939393939,0.25,0.5,0.355769230769231,0.461538461538462,0,0.333333333333333,0.055176805748601,0,4
"बैन",0,0,0,0,0,0,0,0,0,0.03898975505491,0,3.85714285714286
"इत्तिफाक",0.714285714285714,0.4,0.484848484848485,0.5,0.6,0.402597402597403,0.76,1,0.666666666666667,0.002235558912752,0,3.25
"इत्तफाक",0.571428571428571,0.4,0.484848484848485,0.5,0.4,0.402597402597403,0.76,1,0.666666666666667,0.005677476031254,0,4
"मेल",0,1,1,0,0,1,1,0,0,0.579943673231866,0,4.57142857142857
"ताड़ना",0.5,1,0.616666666666667,0.333333333333333,0.75,0.428571428571429,0.666666666666667,0,0.333333333333333,0.243166126871116,0,4.14285714285714
"प्रताड़ना",1,1,0.616666666666667,1,1,0.428571428571429,0.666666666666667,0.5,1,0.250765068335839,0,3.28571428571429
"अत्याचार",0.555555555555556,0.166666666666667,0.50561797752809,0.5,0.75,0.103896103896104,0,0.5,0.4,1,0,4.8
"अंधेर",0.222222222222222,0.333333333333333,0.898876404494382,0.166666666666667,0.5,0.214285714285714,0.189189189189189,0,0.2,0.038613436249779,0,4.66666666666667
"अँधेर",0.222222222222222,0.333333333333333,0.898876404494382,0.166666666666667,0.5,0.214285714285714,0.189189189189189,0,0.2,0.055384373947645,0,4.66666666666667
"अन्धेर",0.333333333333333,0.333333333333333,0.898876404494382,0.333333333333333,0.5,0.214285714285714,0.189189189189189,0.5,0.2,0.007689731258847,0,4.66666666666667
"आनन्दित",0.571428571428571,0,0.116666666666667,0.5,0.666666666666667,0,0,0.5,0.666666666666667,0.010839796144472,0,3.5
"प्रसन्न",0.571428571428571,0,0.116666666666667,0.75,0.333333333333333,0,0,1,0.666666666666667,0.268247285619322,0,3.5
"खुश",0,0,0.116666666666667,0,0,0,0,0,0,0.983053401285176,0,4.75
"आनंदित",0.428571428571429,0.5,0.13,0.25,0.666666666666667,0,0,0,0.666666666666667,0.030445380013295,0,3.75
"प्रफुल्ल",0.714285714285714,1,0.15,0.75,0.666666666666667,0,0,1,0.666666666666667,0.041737203633946,0,3.25
"आनंदी",0.285714285714286,0.5,0.16,0,0.666666666666667,0,0,0,0.666666666666667,0.336491436819436,0,4
"नोट",0,0.25,0.205128205128205,0,0,0.56,0.058823529411765,0,0,0.370757312377681,0,5
"कीर्ति",0.444444444444444,0,0,0.25,0.6,0,0,0.5,0.25,0.008873140779549,0,4
"ख्याति",0.444444444444444,0.2,0.026315789473684,0.25,0.6,0.057971014492754,0,0.5,0.5,0.008344520713445,0,4
"यश",0,0,0,0,0,0,0,0,0,0.015544570260673,0,4.25
"प्रसिद्धि",0.777777777777778,0,0,0.75,0.8,0,0,1,0.75,0.005496427453002,0,4
"शोहरत",0.333333333333333,0,0,0.5,0.2,0,0,0,0.5,0.004540375320247,0,4.25
"प्रख्याति",0.777777777777778,0,0,0.75,0.8,0,0,1,0.75,1.57015861218914E-05,0,3.25
"जस",0,0,0,0,0,0,0,0,0,0.008194483334947,0,3.75
"सुख्याति",0.666666666666667,0,0,0.5,0.8,0,0,0.5,0.5,9.59541374115586E-06,0,3.75
"नेकनामी",0.555555555555556,0,0,0.5,0.6,0,0,0,0.75,0.000113400344214,0,3.5
"नामवरी",0.444444444444444,0,0,0.5,0.4,0,0,0,0.5,9.33372063912434E-05,0,3.5
"सुयश",0.222222222222222,0,0,0.25,0.2,0,0,0,0.25,0.000900224270988,0,3.75
"विरुद",0.333333333333333,0,0,0.25,0.4,0,0,0,0.25,9.24648960511383E-05,0,4
"विरद",0.222222222222222,0,0,0.25,0.2,0,0,0,0.25,6.89125168683012E-05,0,3.5
"अभिख्या",0.555555555555556,0,0,0.25,0.8,0,0,0.5,0.5,0,0,3.25
"अभिजन",0.333333333333333,0.8,1,0.25,0.4,1,1,0,0.5,0.002226993606528,0,3
"विख्याति",0.666666666666667,0,0,0.5,0.8,0,0,0.5,0.5,6.10617238073555E-06,0,3.75
"प्रचार",0.444444444444444,1,0.447368421052632,0.5,0.4,0.91304347826087,0.1,0.5,0.5,0.550303084227669,0,3.25
"ईशान",0.4,1,1,0.5,0.666666666666667,1,1,0,0.5,0.076202276586083,0,4.5
"सूत्र",0.285714285714286,1,1,0.333333333333333,0.25,0.957446808510638,0.025210084033614,0.5,0.5,0.642659840378519,0,3.875
"फार्मूला",0.714285714285714,0.166666666666667,0,0.666666666666667,0.75,0,0.025210084033614,0.5,1,0.061607931563532,0,3.33333333333333
"सुराग़",0.428571428571429,0,0.214285714285714,0.333333333333333,0.5,0.106382978723404,0,0,0.5,6.608216987413E-06,0,3.8
"सुराग",0.285714285714286,0,0.214285714285714,0.333333333333333,0.25,0.106382978723404,0,0,0.5,0.031483197782282,0,3.6
"टोह",0,0.333333333333333,0.785714285714286,0,0,0.297872340425532,0.008403361344538,0,0,0.155781368099395,0,3.25
"आहट",0,0.333333333333333,0.464285714285714,0,0,1,0,0,0.5,0.015293066163121,0,4
"तागा",0.142857142857143,0,0.178571428571429,0,0.25,0.042553191489362,0,0,0.5,5.79048854351842E-05,0,3.8
"डोरा",0.142857142857143,0.166666666666667,0.214285714285714,0,0.25,0.191489361702128,0,0,0.5,0.014869974579755,0,4.4
"डोर",0,0.166666666666667,0.285714285714286,0,0,0.170212765957447,0.058823529411765,0,0,0.110667817043724,0,4.8
"तंतु",0.142857142857143,0.666666666666667,0.857142857142857,0,0.25,0.531914893617021,0.588235294117647,0,0.5,0.011297243148405,0,3.2
"डोरी",0.142857142857143,0.333333333333333,0.571428571428571,0,0.25,0.191489361702128,1,0,0.5,0.067594219979633,0,4.66666666666667
"जाति",0.25,0.333333333333333,0.25,0,0.666666666666667,0.120689655172414,1,0,0.333333333333333,0.610715260058094,0,4.5
"क़ौम",0.25,0,0.107142857142857,0,0.666666666666667,0,0.962441314553991,0,0,0.003288384300372,0,4
"प्रजाति",1,0,0,1,1,0,0,1,1,0.182425196017506,0,4.8
"नस्ल",0.25,1,1,0.5,0.333333333333333,1,0.314553990610329,1,0,0.15485888016736,0,4.0625
"नसल",0,1,1,0.5,0,1,0.314553990610329,0,0.333333333333333,0.004099394954623,0,3.5625
"लगा",0,1,0.481481481481482,0,0,0,0,0,0,1,0,4.5
"पहला",0.5,1,1,0.666666666666667,0,0.366666666666666,0,0,0,0.671409861116818,0,5
"आलोचक",0.25,1,1,0,0.5,1,1,0,0.5,0.617136853165222,0,4.33333333333333
"दर्शक",0.25,0,0.363636363636364,0.5,0,0,1,0.5,0,1,0,5
"प्रणाली",0.6,0.333333333333333,0.130434782608696,0.666666666666667,0.666666666666667,0.444444444444444,0.358024691358025,0.5,1,0.253172017009041,0,3.30769230769231
"प्रक्रिया",1,0.166666666666667,0.065217391304348,1,1,0.148148148148148,0.283950617283951,1,1,0.782011538451374,0,3.76923076923077
"क्रिया",0.4,0.833333333333333,0.478260869565217,0.333333333333333,0.666666666666667,0.240740740740741,1,0.5,0.5,0.567076945085079,0,3.80769230769231
"पद्धति",0.4,0.166666666666667,0.543478260869565,0.666666666666667,0.333333333333333,0.148148148148148,0.390946502057613,0.5,0,0.085778831144184,0,3.22222222222222
"प्रोसेस",0.6,0,0,0.666666666666667,0.666666666666667,0,0.283950617283951,0.5,0.5,0.011208101758253,0,3.96153846153846
"पदवी",0,0.333333333333333,0.608695652173913,0.333333333333333,0,0.37037037037037,0.563786008230453,0,0,0.003331810267113,0,3.67857142857143
"तंत्र",0.2,1,1,0.333333333333333,0.333333333333333,0.907407407407407,0.325102880658436,0.5,0,0.211945081207072,0,3.18181818181818
"तन्त्र",0.4,1,1,0.666666666666667,0.333333333333333,0.907407407407407,0.325102880658436,1,0,0.011513349352245,0,3.18181818181818
"व्यवस्था",0.8,0.5,0.456521739130435,1,0.666666666666667,1,0.273662551440329,1,1,1,0,4.52631578947368
"नाला",0,0.166666666666667,0.108695652173913,0,0.333333333333333,0.018518518518519,0,0,0,0.100413069159353,0,4.70588235294118
"निर्लिप्त",1,0,0.057142857142857,1,1,0,0,1,0,0.146483267158253,0,3.4
"अनासक्त",0.6,0,0.057142857142857,0.666666666666667,0.5,0,0,0.5,0.5,0.071043675553035,0,3.8
"अलिप्त",0.4,0,0.057142857142857,0.333333333333333,0.5,0,0,0.5,0,0.029636982416336,0,3.6
"उदासीन",0.4,1,1,0.333333333333333,0.5,0,0,0,0.5,0.683674532479033,0,3.55555555555556
"मायारहित",0.8,0,0.057142857142857,1,0.5,0,0,0,1,0.00241066364152,0,3.4
"मायाशून्य",1,0,0.057142857142857,1,1,0,0,0.5,1,0,0,3.4
"रागरहित",0.6,0,0.057142857142857,1,0,0,0,0,1,0.003970504821327,0,3.4
"विरक्त",0.4,0,0,0.666666666666667,0,0.232142857142857,1,0.5,0,0.142133635946562,0,3.22222222222222
"अमाय",0,0.5,0.2,0,0,0,0,0,0.5,0.000709018718094,0,3.4
"अमाया",0.2,0.5,0.2,0,0.5,0,0,0,0.5,0.026942711287578,0,3.6
"अमुग्ध",0.4,0.5,0.714285714285714,0.333333333333333,0.5,0,0,0.5,0,0,0,3.5
"अविसन",0.2,0.5,0.371428571428571,0.333333333333333,0,0,0,0,0.5,0,0,3.2
"अशरीर",0.2,1,1,0.25,0,0.78125,1,0,0.333333333333333,0.000209379339814,0,3.5
"अनार",0,0.153846153846154,0.1125,0,0.5,0.164794007490637,0.045454545454546,0,0,0.537490406753645,0,4
"पिण्डीर",0.6,0,0.05625,0.4,1,0.127340823970037,0,0.5,0,0,0,3.25
"सुनील",0.2,0.076923076923077,0.23125,0.2,0.5,0.329588014981273,0,0,0,1,0,3.75
"दुश्मन",0.272727272727273,0,0,0.333333333333333,0.333333333333333,0,0,0.25,0.25,0.358401359941919,0,3.5
"शत्रु",0.181818181818182,0,0,0.166666666666667,0.333333333333333,0,0,0.25,0.25,0.1977936358968,0,3.5
"वैरी",0.090909090909091,0,0,0,0.333333333333333,0,0,0,0.25,0.000504665946559,0,3.5
"विरोधी",0.272727272727273,0.5,0.053763440860215,0.166666666666667,0.5,0.265486725663717,0,0,0.5,1,0,4
"बैरी",0.090909090909091,0,0,0,0.333333333333333,0,0,0,0.25,0.029704460538665,0,3.5
"प्रतिद्वंद्वी",0.909090909090909,0.25,0.048387096774194,0.833333333333333,1,0.079646017699115,0.191176470588235,0.75,1,0.110698918067041,0,3.5
"सतर",0,0.25,0.129032258064516,0.166666666666667,0,0.168141592920354,0.367647058823529,0,0.25,0.004595433650831,0,3.71428571428571
"अमीत",0.090909090909091,0,0,0,0.333333333333333,0,0,0,0.25,0.002771235811804,0,3.5
"अरुन्तुद",0.454545454545454,0,0,0.333333333333333,0.666666666666667,0,0,0.25,0.5,0,0,3.25
"असहन",0.090909090909091,0,0,0.166666666666667,0.166666666666667,0,0,0,0.5,0.000132806828042,0,3.5
"विद्विष",0.363636363636364,0.25,0.241935483870968,0.333333333333333,0.5,0.132743362831858,0.294117647058824,0.25,0.25,0,0,3
"घातक",0.090909090909091,0.75,0.161290322580645,0.166666666666667,0.166666666666667,0.194690265486726,0.102941176470588,0,0.25,0.587700597355553,0,3.5
"घातकी",0.181818181818182,0.75,0.161290322580645,0.166666666666667,0.333333333333333,0.194690265486726,0.102941176470588,0,0.25,2.85721521394114E-05,0,4
"बेचैन",0.285714285714286,0.4,0.258620689655172,0.333333333333333,0.4,0,0,0,0.333333333333333,0.470793389379651,0,5
"बेताब",0.285714285714286,0,0.120689655172414,0.333333333333333,0.4,0,0,0,0.333333333333333,0.194331610044313,0,4.5
"बेसब्र",0.428571428571429,0.2,0.14367816091954,0.666666666666667,0.4,0,0,0.5,0.666666666666667,0.016155834564254,0,5
"बेकरार",0.428571428571429,0,0.120689655172414,0.666666666666667,0.4,0,0,0,0.666666666666667,0.096811915312654,0,5
"बेहाल",0.285714285714286,0.2,0.155172413793103,0.333333333333333,0.4,0,0,0,0.333333333333333,0.255939192516002,0,5
"ताम",0,1,1,0,0.2,1,1,0,0,0.013840356620862,0,3.68181818181818
"अंतर्भाव",0.625,0.5,0.461538461538462,0.5,0.8,0.709677419354839,0.045515394912985,0.5,0.666666666666667,0.002056676443154,0,4
"अन्तर्भाव",0.75,0.5,0.461538461538462,0.75,0.8,0.709677419354839,0.045515394912985,1,0.666666666666667,0.001794908593891,0,3.66666666666667
"छद्म",0.125,0,0.111888111888112,0.25,0.2,0.040322580645161,0.002008032128514,0.5,0,0.122390922901923,0,3.6
"लागलपेट",0.5,0.1,0.307692307692308,0.75,0.4,0.161290322580645,0.041499330655957,0,1,0.00090638700711,0,4.33333333333333
"अपचार",0.25,0.6,1,0.25,0.4,0.556451612903226,0.068273092369478,0,0.666666666666667,0.017437112602669,0,3.91304347826087
"अर्थ",0.125,0.5,0.524475524475524,0,0.4,1,0.136546184738956,0.5,0,0.459158734777366,0,4.83333333333333
"आशय",0,0.4,1,0,0.2,0.411290322580645,0.088353413654619,0,0.333333333333333,0.033508229375039,0,3.28
